Time_Index,Demand_MW,Demand_MW_25,Demand_MW_30,Demand_MW_35,Demand_heat,Demand_Zero,Demand_MW_GWN,Demand_MW_GGI,Demand_MW_GNA,Demand_MW_GNB,Demand_MW_KWJ,Demand_MW_TAE,Demand_MW_DJJ,Demand_MW_PUS,Demand_MW_SEL,Demand_MW_SJG,Demand_MW_USN,Demand_MW_INC,Demand_MW_JNA,Demand_MW_JNB,Demand_MW_JEJ,Demand_MW_CNA,Demand_MW_CNB,Demand_MW_25_GWN,Demand_MW_25_GGI,Demand_MW_25_GNA,Demand_MW_25_GNB,Demand_MW_25_KWJ,Demand_MW_25_TAE,Demand_MW_25_DJJ,Demand_MW_25_PUS,Demand_MW_25_SEL,Demand_MW_25_SJG,Demand_MW_25_USN,Demand_MW_25_INC,Demand_MW_25_JNA,Demand_MW_25_JNB,Demand_MW_25_JEJ,Demand_MW_25_CNA,Demand_MW_25_CNB,Demand_MW_30_GWN,Demand_MW_30_GGI,Demand_MW_30_GNA,Demand_MW_30_GNB,Demand_MW_30_KWJ,Demand_MW_30_TAE,Demand_MW_30_DJJ,Demand_MW_30_PUS,Demand_MW_30_SEL,Demand_MW_30_SJG,Demand_MW_30_USN,Demand_MW_30_INC,Demand_MW_30_JNA,Demand_MW_30_JNB,Demand_MW_30_JEJ,Demand_MW_30_CNA,Demand_MW_30_CNB,Demand_MW_35_GWN,Demand_MW_35_GGI,Demand_MW_35_GNA,Demand_MW_35_GNB,Demand_MW_35_KWJ,Demand_MW_35_TAE,Demand_MW_35_DJJ,Demand_MW_35_PUS,Demand_MW_35_SEL,Demand_MW_35_SJG,Demand_MW_35_USN,Demand_MW_35_INC,Demand_MW_35_JNA,Demand_MW_35_JNB,Demand_MW_35_JEJ,Demand_MW_35_CNA,Demand_MW_35_CNB,Demand_heat_SEL,Demand_heat_25_SEL,Demand_heat_30_SEL,Demand_heat_35_SEL,Demand_heat_PUS,Demand_heat_25_PUS,Demand_heat_30_PUS,Demand_heat_35_PUS,Demand_heat_TAE,Demand_heat_25_TAE,Demand_heat_30_TAE,Demand_heat_35_TAE,Demand_heat_INC,Demand_heat_25_INC,Demand_heat_30_INC,Demand_heat_35_INC,Demand_heat_KWJ,Demand_heat_25_KWJ,Demand_heat_30_KWJ,Demand_heat_35_KWJ,Demand_heat_USN,Demand_heat_25_USN,Demand_heat_30_USN,Demand_heat_35_USN,Demand_heat_SJG,Demand_heat_25_SJG,Demand_heat_30_SJG,Demand_heat_35_SJG,Demand_heat_GGI,Demand_heat_25_GGI,Demand_heat_30_GGI,Demand_heat_35_GGI,Demand_heat_GWN,Demand_heat_25_GWN,Demand_heat_30_GWN,Demand_heat_35_GWN,Demand_heat_CNA,Demand_heat_25_CNA,Demand_heat_30_CNA,Demand_heat_35_CNA,Demand_heat_CNB,Demand_heat_25_CNB,Demand_heat_30_CNB,Demand_heat_35_CNB,Demand_heat_DJJ,Demand_heat_25_DJJ,Demand_heat_30_DJJ,Demand_heat_35_DJJ,Demand_heat_JNB,Demand_heat_25_JNB,Demand_heat_30_JNB,Demand_heat_35_JNB,Demand_heat_JNA,Demand_heat_25_JNA,Demand_heat_30_JNA,Demand_heat_35_JNA,Demand_heat_GNB,Demand_heat_25_GNB,Demand_heat_30_GNB,Demand_heat_35_GNB,Demand_heat_GNA,Demand_heat_25_GNA,Demand_heat_30_GNA,Demand_heat_35_GNA,Demand_heat_JEJ,Demand_heat_25_JEJ,Demand_heat_30_JEJ,Demand_heat_35_JEJ
1187,69762.01,73963.01,77697.9,80554.2,8700,0,2462.757876,19256.47419,5045.692366,5877.43861,1233.688312,2227.131575,1361.012976,2843.869504,6747.913836,538.1844342,4045.150608,3456.937809,4330.84337,2908.057441,868.3083156,6581.662266,3988.415189,2611.062522,20416.07848,5349.538564,6231.371677,1307.979703,2361.247056,1442.971722,3015.124284,7154.265991,570.5933252,4288.745251,3665.110907,4591.642126,3083.17755,920.5969137,6978.002929,4228.593286,2742.912813,21447.02503,5619.673122,6546.035982,1374.028487,2480.482467,1515.83717,3167.3784,7515.533502,599.40646,4505.313146,3850.187265,4823.505343,3238.868138,967.0841084,7330.36972,4442.123699,2843.746849,22235.45333,5826.26165,6786.679149,1424.540059,2571.669127,1571.561865,3283.816497,7791.817009,621.4416381,4670.935948,3991.726551,5000.825419,3357.934316,1002.635728,7599.846299,4605.423552,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1188,69332.38,73507.5,77219.39,80058.1,8700,0,2359.351946,18447.93608,4833.834549,5630.657549,1181.888382,2133.61909,1303.866955,2724.461513,6464.583383,515.5872222,3875.303396,3311.788393,4149.000532,2785.954336,831.8499088,6305.312362,3820.950176,2501.429597,19558.85106,5124.922896,5969.729725,1253.060436,2262.10335,1382.384429,2888.525672,6853.873681,546.6353334,4108.670023,3511.220748,4398.848906,2953.721527,881.9430207,6685.011529,4051.043709,2627.743777,20546.51037,5383.715082,6271.181949,1316.335973,2376.332321,1452.190414,3034.386963,7199.972342,574.2386663,4316.144695,3688.526146,4620.976682,3102.875,926.4783175,7022.583193,4255.608437,2724.344008,21301.83425,5581.6294,6501.721024,1364.726672,2463.690248,1505.575348,3145.936073,7464.655297,595.3486345,4474.81335,3824.1225,4790.851469,3216.941844,960.5372009,7280.745028,4412.051679,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1189,67020.21,71056.1,74644.2,77388.25,8700,0,2205.299521,17243.38951,4518.212313,5263.007248,1104.717711,1994.305751,1218.73177,2546.569485,6042.482412,481.9222737,3622.267859,3095.547219,3878.094109,2604.047172,777.5347839,5893.610894,3571.463599,2338.1003,18281.76798,4790.294226,5579.939916,1171.24263,2114.400711,1292.122493,2699.921176,6406.354241,510.9431176,3840.396955,3281.957762,4111.628789,2760.860108,824.357097,6248.517839,3786.533317,2456.166874,19204.93869,5032.188737,5861.709004,1230.386631,2221.171172,1357.370539,2836.258545,6729.854604,536.744108,4034.324697,3447.686114,4319.252869,2900.274698,865.9844892,6564.047969,3977.741118,2546.459652,19910.94417,5217.180361,6077.195173,1275.617689,2302.825117,1407.269737,2940.524125,6977.255249,556.4757138,4182.633181,3574.428788,4478.035786,3006.893618,897.8195188,6805.353287,4123.969495,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1190,69837.77,74043.33,77782.28,80641.69,8700,0,2252.232368,17610.36067,4614.368214,5375.013761,1128.228144,2036.74826,1244.668632,2600.765186,6171.077596,492.1784695,3699.356408,3161.426181,3960.627113,2659.466104,794.0821598,6019.037816,3647.470939,2387.859392,18670.83776,4892.240533,5698.691341,1196.168837,2159.399062,1319.621246,2757.380484,6542.693289,521.8169306,3922.127694,3351.803884,4199.131842,2819.616309,841.9009382,6381.497836,3867.117738,2508.438641,19613.65525,5139.283005,5986.456996,1256.57153,2268.441796,1386.257891,2896.619364,6873.078338,548.1670137,4120.182576,3521.059241,4411.174546,2961.997898,884.4142382,6703.743031,4062.394794,2600.653016,20334.68582,5328.211594,6206.529108,1302.765189,2351.833488,1437.219036,3003.103908,7125.744125,568.3185445,4271.647338,3650.499233,4573.336657,3070.885866,916.9267761,6950.183771,4211.735181,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1191,71365.47,75663.02,79483.76,82405.72,8700,0,2262.412889,17689.96288,4635.226043,5399.309853,1133.327952,2045.954753,1250.294773,2612.521144,6198.97205,494.4032106,3716.078208,3175.716433,3978.529907,2671.487401,797.6715634,6046.24502,3663.958207,2398.652974,18755.23353,4914.354398,5724.450518,1201.575749,2169.15996,1325.586187,2769.844373,6572.267517,524.1756431,3939.856463,3366.95468,4218.112723,2832.361515,845.7064918,6410.343429,3884.597851,2519.777264,19702.31273,5162.51355,6013.516929,1262.251474,2278.695588,1392.524043,2909.712639,6904.14597,550.6448337,4138.806592,3536.975104,4431.113902,2975.386697,888.4119601,6734.045234,4080.757597,2612.408466,20426.60251,5352.296132,6234.583809,1308.653937,2362.464227,1443.715542,3016.678514,7157.953855,570.8874533,4290.956004,3667.000189,4594.009016,3084.766858,921.0714608,6981.599933,4230.773031,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1192,72335.99,76691.98,80564.68,83526.37,8700,0,2283.926445,17858.17886,4679.302964,5450.652539,1144.104903,2065.409982,1262.183976,2637.36392,6257.918819,499.1045501,3751.414842,3205.914702,4016.362226,2696.890895,805.256718,6103.73949,3698.799226,2421.462053,18933.5793,4961.085584,5778.885006,1213.001677,2189.786762,1338.191345,2796.183155,6634.763998,529.1600923,3977.321031,3398.971457,4258.223264,2859.29478,853.7484163,6471.300155,3921.536959,2543.738129,19889.66439,5211.604512,6070.700184,1274.254375,2300.363978,1405.76572,2937.381446,6969.798323,555.8809816,4178.163001,3570.608625,4473.249896,3003.680006,896.8599761,6798.080079,4119.562011,2637.250172,20620.84152,5403.191758,6293.869215,1321.098084,2384.929182,1457.444006,3045.364471,7226.019697,576.3160907,4331.759219,3701.870135,4637.693999,3114.100277,929.8300399,7047.988805,4271.00396,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1193,73714.08,78153.06,82099.54,85117.66,8700,0,2354.197657,18407.63433,4823.274453,5618.356697,1179.306404,2128.957941,1301.018501,2718.509598,6450.460721,514.4608597,3866.837328,3304.553391,4139.936539,2779.868083,830.0326322,6291.537645,3812.602849,2495.964923,19516.12239,5113.726883,5956.688129,1250.322975,2257.161512,1379.364444,2882.215339,6838.900567,545.4411425,4099.694137,3503.550062,4389.23909,2947.268766,880.0163097,6670.407314,4042.193715,2622.003154,20501.62404,5371.953706,6257.481795,1313.460279,2371.140936,1449.017929,3027.757979,7184.243135,572.9841726,4306.715555,3680.468115,4610.881601,3096.096396,924.4543138,7007.241512,4246.311547,2718.39235,21255.29783,5569.435656,6487.517229,1361.745263,2458.308019,1502.286237,3139.063397,7448.347857,594.0480235,4465.03758,3815.768243,4780.385275,3209.914047,958.4387914,7264.839361,4402.413019,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1194,73330.48,77746.36,81672.3,84674.71,8700,0,2350.451994,18378.34673,4815.600346,5609.417569,1177.43006,2125.570646,1298.948506,2714.184293,6440.197667,513.6423229,3860.684968,3299.295657,4133.349662,2775.445153,828.7120026,6281.527448,3806.536779,2491.993699,19485.07112,5105.590649,5947.210696,1248.333639,2253.570237,1377.169796,2877.629569,6828.019482,544.5733143,4093.171287,3497.975712,4382.255559,2942.579492,878.6161531,6659.794313,4035.762353,2617.831396,20469.00478,5363.406619,6247.525781,1311.370488,2367.368314,1446.712458,3022.940642,7172.81259,572.0725219,4299.863323,3674.612279,4603.545424,3091.170328,922.9834538,6996.092588,4239.555421,2714.067231,21221.47943,5560.574364,6477.195217,1359.578648,2454.396709,1499.896014,3134.068966,7436.497107,593.102859,4457.933448,3809.697136,4772.779408,3204.806889,956.9138602,7253.280584,4395.408528,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1195,71871.83,76199.87,80047.72,82990.41,8700,0,2356.150524,18422.90394,4827.275483,5623.017268,1180.284668,2130.723966,1302.097729,2720.764672,6455.811543,514.8876182,3870.044969,3307.294603,4143.370723,2782.174054,830.7211656,6296.756637,3815.765501,2498.035389,19532.31151,5117.96885,5961.629354,1251.360149,2259.033884,1380.508662,2884.606211,6844.57361,545.8935999,4103.094938,3506.456347,4392.880077,2949.7136,880.7463058,6675.940588,4045.546818,2624.178172,20518.63066,5376.409879,6262.672536,1314.549827,2373.107857,1450.219926,3030.269582,7190.202647,573.4594777,4310.288086,3683.521158,4614.706446,3098.664686,925.2211723,7013.054198,4249.833971,2720.647325,21272.92964,5574.055646,6492.898792,1362.874864,2460.347248,1503.532422,3141.667331,7454.526452,594.5408016,4468.741443,3818.93352,4784.350728,3212.576753,959.233841,7270.865731,4406.064934,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1196,70855.28,75122.11,78915.54,81816.6,8700,0,2307.905095,18045.66959,4728.430365,5507.87824,1156.116714,2087.094456,1275.435483,2665.053266,6323.619905,504.3445846,3790.800464,3239.573188,4058.529497,2725.205207,813.7110049,6167.821868,3737.632443,2446.884672,19132.36051,5013.171384,5839.556776,1225.736826,2212.777052,1352.240844,2825.539923,6704.421532,534.7156761,4019.078413,3434.656821,4302.929803,2889.314149,862.7118113,6539.241504,3962.708672,2570.444509,20098.48342,5266.320478,6134.435685,1287.632609,2324.515204,1420.524674,2968.220637,7042.97334,561.7171046,4222.028997,3608.095986,4520.213972,3035.215257,906.2759938,6869.452249,4162.812764,2664.938322,20837.33708,5459.919175,6359.94774,1334.968124,2409.968247,1472.745523,3077.337362,7301.884749,582.3667593,4377.237803,3740.735594,4686.384553,3146.794816,939.5922062,7121.984735,4315.844682,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1197,69779.27,73981.31,77717.13,80574.14,8700,0,2259.435567,17666.68299,4629.126112,5392.204393,1131.836499,2043.262288,1248.649392,2609.083081,6190.814238,493.7525788,3711.187871,3171.537208,3973.294184,2667.971739,796.6218322,6038.288197,3659.136459,2395.49636,18730.55175,4907.887136,5716.917175,1199.994483,2166.305358,1323.841723,2766.199273,6563.61845,523.485831,3934.671635,3362.523787,4212.561711,2828.634143,844.593547,6401.907454,3879.485743,2516.461251,19676.3846,5155.719711,6005.603175,1260.590359,2275.696837,1390.691489,2905.883474,6895.060152,549.9201882,4133.359946,3532.320465,4425.28258,2971.471105,887.242815,6725.183269,4075.387343,2608.970551,20399.72121,5345.25254,6226.379134,1306.931757,2359.355237,1441.81562,3012.708582,7148.534028,570.1361687,4285.30913,3662.174438,4587.963326,3080.707323,919.8593361,6972.412188,4225.205358,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1198,67048.02,71085.58,74675.18,77420.36,8700,0,2197.007838,17178.55627,4501.224334,5243.218922,1100.564095,1986.807382,1214.149472,2536.994665,6019.763346,480.1102992,3608.648533,3083.908304,3863.512904,2594.256242,774.6113389,5871.451568,3558.03529,2329.309301,18213.03055,4772.283249,5558.959958,1166.838888,2106.450797,1287.264255,2689.76977,6382.267057,509.0220279,3825.957488,3269.617964,4096.169519,2750.479579,821.2576053,6225.024101,3772.296369,2446.931958,19132.73024,5013.268263,5839.669626,1225.760513,2212.819814,1352.266976,2825.594526,6704.551095,534.7260094,4019.156083,3434.723195,4303.012956,2889.369985,862.7284832,6539.367874,3962.78525,2536.885245,19836.08122,5197.56434,6054.345591,1270.821508,2294.166749,1401.978558,2929.468079,6951.021541,554.3834266,4166.906943,3560.989331,4461.198867,2995.58803,894.4438167,6779.76591,4108.463825,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1199,63539.97,67366.28,70768.06,73369.62,8700,0,2146.233287,16781.54653,4397.197554,5122.044073,1075.129206,1940.890725,1186.089538,2478.362754,5880.641954,469.0145784,3525.24987,3012.636795,3774.22413,2534.300971,756.709471,5735.757776,3475.806339,2275.47716,17792.11331,4661.992088,5430.48809,1139.872337,2057.769089,1257.514582,2627.607108,6234.767923,497.2581347,3737.536647,3194.054561,4001.50387,2686.913865,802.2777061,6081.158975,3685.11568,2390.381466,18690.55803,4897.407751,5704.710339,1197.432238,2161.679834,1321.015039,2760.292848,6549.603727,522.3680773,3926.270272,3355.344082,4203.566995,2822.594407,842.7901597,6388.238019,3871.202214,2478.255863,19377.65402,5077.444603,5914.424976,1241.451838,2241.146779,1369.577749,2861.765803,6790.37805,541.5711963,4070.606496,3478.69211,4358.097107,2926.35767,873.7725273,6623.08027,4013.514044,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1200,61728.41,65445.63,68750.42,71277.8,8700,0,2178.599662,17034.62147,4463.509707,5199.28731,1091.342745,1970.160422,1203.976419,2515.737825,5969.325262,476.0875757,3578.412573,3058.069012,3831.141501,2572.519622,768.1210653,5822.256151,3528.223407,2309.792604,18060.42815,4732.297488,5512.38283,1157.062238,2088.801375,1276.478591,2667.232866,6328.791645,504.7570603,3793.900751,3242.222657,4061.848745,2727.434002,814.3764943,6172.866189,3740.689247,2426.42973,18972.42191,4971.26335,5790.740503,1215.490174,2194.279153,1340.936671,2801.91958,6648.375346,530.2456747,3985.480584,3405.944514,4266.959093,2865.160681,855.4998981,6484.576155,3929.582069,2515.629321,19669.87968,5154.015255,6003.617751,1260.173614,2274.944502,1390.231732,2904.922802,6892.780678,549.7383873,4131.993476,3531.152697,4423.819603,2970.488751,886.9494967,6722.959956,4074.040039,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1201,57401.37,60858.02,63931.15,66281.37,8700,0,2068.214633,16171.51329,4237.353127,4935.850436,1036.04672,1870.336568,1142.973486,2388.270718,5666.872197,451.9652268,3397.101989,2903.123134,3637.025678,2442.175502,729.2019982,5527.254766,3349.455802,2192.760307,17145.34452,4492.522,5233.08207,1098.436346,1982.966235,1211.802127,2532.089827,6008.12518,479.1820894,3601.671838,3077.946104,3856.043474,2589.240699,773.1137626,5860.100137,3551.156448,2303.487677,18011.12949,4719.379968,5497.335949,1153.903862,2083.099677,1272.994251,2659.952251,6311.516253,503.3792496,3783.544726,3233.372521,4050.761316,2719.989059,812.1535307,6156.016418,3730.478471,2388.167714,18673.24855,4892.872222,5699.427158,1196.323286,2159.677885,1319.791637,2757.736518,6543.538084,521.8843078,3922.634121,3352.236671,4199.674036,2819.980379,842.0096448,6382.321817,3867.617062,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1202,55461.3,58801.12,61770.39,64041.17,8700,0,1974.765126,15440.82512,4045.894002,4712.830647,989.2343372,1785.827915,1091.329759,2280.359906,5410.822169,431.5437836,3243.608487,2771.949404,3472.691545,2331.829074,696.2539828,5277.513164,3198.115128,2093.683369,16370.6551,4289.533412,4996.632268,1048.804971,1893.368562,1157.04847,2417.68074,5736.656093,457.5308887,3438.935121,2938.873232,3681.813315,2472.249327,738.181653,5595.319363,3390.702201,2199.407672,17197.32073,4506.141106,5248.946189,1101.766262,1988.977609,1215.475711,2539.765872,6026.338846,480.6347327,3612.590327,3087.276914,3867.733092,2597.089997,775.4574614,5877.865064,3561.921799,2280.261555,17829.52283,4671.794345,5441.906178,1142.269021,2062.095733,1260.158619,2633.131888,6247.877082,498.3036646,3745.395153,3200.770347,4009.917391,2692.563343,803.964567,6093.945156,3692.863966,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
1203,54373.78,57648.12,60559.16,62785.42,8700,0,1923.606403,15040.81153,3941.080135,4590.738965,963.6070032,1739.563844,1063.057518,2221.284373,5270.648156,420.3641103,3159.578814,2700.13864,3382.727193,2271.42017,678.2166658,5140.792686,3115.264018,2039.443923,15946.55311,4178.407766,4867.188355,1021.634386,1844.318518,1127.073704,2355.047743,5588.040951,445.6779875,3349.845271,2862.738101,3586.431406,2408.202663,719.058148,5450.365723,3302.861885,2142.429307,16751.80295,4389.403971,5112.965774,1073.22365,1937.450694,1183.987316,2473.970109,5870.219116,468.183298,3519.001725,3007.297204,3767.534702,2529.809182,755.3682808,5725.591731,3469.645828,2221.188571,17367.62708,4550.765759,5300.926896,1112.677135,2008.674603,1227.512658,2564.917363,6086.018131,485.3944944,3648.366079,3117.850449,3906.035542,2622.809174,783.1368747,5936.074002,3597.195778,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327,327,327,327,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
